,Unnamed: 0,Player Name,Player ID,Home Runs,Player Quote,Batting Hand,College
864,864,Greg Gagne,gagnegr01,111,"""As Gagne took his position for the top of the first inning, he thought about how much the Twins' lineup had changed in recent years. Sure, such Minnesota favorites as Kent Hrbek and Kirby Puckett were still among the regulars, but besides those two stars, only Gagne, Randy Bush, Al Newman, Dan Gladden, and Gene Larkin remained from the last World Series team, and Larkin had somehow stayed on the postseason roster despite a bad knee, leaving him barely able to run. Here in the infield of the hard-bounce Astroturf, with only dirt cutouts around the bases, Gagne was flanked by a pair of relative newcomers on this night. Scott Leius had taken the place of Twins favorite Gary Gaetti at third base. Gaetti, a.k.a. The Rat, now played in California. To Gagne's left stood another rookie, Chuck Knoblauch. Even though the sparkplug of a kid had led first-year American League players in hits, doubles, and RBIs, the hands-down favorite to win rookie-of-the-year honors, no one knew how he would react when things became fickle and unpredictable, as they surely would with so much at stake. After all, this was the World Series, with everybody watching, and like any good story, nobody dared predict the ending or who would be the hero or the goat. One last time Gagne glanced at the fresh faces to either side of him, everyone now ready for the first pitch, and he could only smile at how baseball worked - so cutthroat one minute, in need of team unity the next."" - Author Tim Wendel in Down to the Last Pitch: How the 1991 Minnesota Twins and Atlanta Braves Gave Us the Best World Series of All Time (Da Capo Press, March 31, 2015)",Right,None Attended
865,865,Martín Maldonado,maldoma01,111,"""Do you have a favorite quote from or about this particular Major League Baseball player that you would like to see here? If so, please send it to us, and we'll update this page immediately."" - Baseball Almanac",Right,None Attended
866,866,Anthony Santander,santaan02,111,"""Do you have a favorite quote from or about this particular Major League Baseball player that you would like to see here? If so, please send it to us, and we'll update this page immediately."" - Baseball Almanac",Both,None Attended
867,867,Willie Aikens,aikenwi01,110,"""No one will ever know the athlete (Willie) Aikens could've been, what was already slipping away on that mid-October night in 1980 when, after he hit his fourth homer of the World Series against the Phillies in Game 4, he left the ballpark and celebrated by snorting a few lines of cocaine. Aikens wasn't the only one doing coke. It was, after all, the '80s. But he had had so many warnings. An FBI agent visited the Royals, cautioning them that they were being monitored for drug activity. Hal McRae, one of the most respected players in the Kansas City clubhouse, pulled Aikens aside at least twice. 'He was in total denial,' says Aikens' former agent, Ron Shapiro, who eventually had him admitted to a drug treatment program. The program didn't take. 'And I said to myself, 'Wow, he's on top of the world right now, but he's going to fall.'' Shapiro was right. Aikens tumbled -- into jail on cocaine charges in 1983, and out of the major leagues two years later. But that didn't even bother him. More free time meant more time to do coke. He blew through two bank accounts and $300,000 to satisfy his craving. The thud didn't really come until Dec. 12, 1994, when he stood before U.S. District Judge Dean Whipple on federal drug and firearms charges."" - Merrill, Elizabeth. ESPN Writer: ESPN Outside the Lines. Gaps In The Road.",Left,South Carolina State University
868,868,Greg Brock,brockgr01,110,"""Do you have a favorite quote from or about this particular Major League Baseball player that you would like to see here? If so, please send it to us, and we'll update this page immediately."" - Baseball Almanac",Left,University of Wyoming
869,869,Royce Clayton,claytro01,110,"""Do you have a favorite quote from or about this particular Major League Baseball player that you would like to see here? If so, please send it to us, and we'll update this page immediately."" - Baseball Almanac",Right,None Attended
870,870,Roy Cullenbine,cullero01,110,"""Do you have a favorite quote from or about this particular Major League Baseball player that you would like to see here? If so, please send it to us, and we'll update this page immediately."" - Baseball Almanac",Both,None Attended
871,871,Morgan Ensberg,ensbemo01,110,"""When Morgan Ensberg hits game winning homers, he makes the game look simple. So I was surprised to hear him say… 'I don’t know if people know how hard it is to get a hit or how hard it is to field a ground ball. It’s an easy game in principal but to actually execute the game, it’s very difficult.' Well, he seems to be doing just fine. He leads the Astro’s in home runs and RBI’s. 'The entire reason that I play baseball is so that I get a chance to speak about Christ. Because my job is high-profile doesn’t necessarily mean that it’s greater than any other job, but it puts me out in front of some people. I realize that I do all of this so that I can show more people what Christ has done.'"" - Knox, Andrew. Author. Morgan Ensberg: Three Strikes... You're Saved. The Christian Broadcasting Network. June 2005.",Right,University of Southern California
872,872,Jeffrey Hammonds,hammoje01,110,"""Do you have a favorite quote from or about this particular Major League Baseball player that you would like to see here? If so, please send it to us, and we'll update this page immediately."" - Baseball Almanac",Right,Stanford University
873,873,Heinie Manush,manushe01,110,"""My family was athletic. I was one of a group of brothers, all ball players. My eyes were always good. I have been careful to avoid eye strain. I do not read much, particularly in the evening. No one ever gained a batting championship without confidence in his ability to hit. Anybody who beats out the field, no matter how lucky he may be, must be hitting about right. There's a fine edge to your work that you can feel, but can't describe."" - Heinie Manush in The Hall: A Celebration of Baseball's Greats: In Stories and Images, the Complete Roster of Inductees (National Baseball Hall of Fame and Museum. Little, Brown and Company. 05-06-2014)",Left,None Attended
874,874,Jarrod Saltalamacchia,saltaja01,110,"""Do you have a favorite quote from or about this particular Major League Baseball player that you would like to see here? If so, please send it to us, and we'll update this page immediately."" - Baseball Almanac",Both,None Attended
875,875,Jean Segura,segurja01,110,"""Do you have a favorite quote from or about this particular Major League Baseball player that you would like to see here? If so, please send it to us, and we'll update this page immediately."" - Baseball Almanac",Right,None Attended
876,876,Randy Winn,winnra01,110,"""It (hitting for the cycle) hasn't sunk in yet. I've never done it before, even going back to T-ball, Little League, high school or college. So it is special. It's very tough to do, and I think after it sinks in, it'll hit me a little bit."" - Winn, Randy. MLB Press Release. 15 August 2005.",Both,Santa Clara University
877,877,Jackie Bradley Jr.,bradlja02,109,"""He (Jackie Bradley Jr.) improves our outfield defense. He showed a very consistent approach at the plate. A lot of people want to maybe target the batting average in Spring Training, but in our evaluation it goes much deeper than that. When you see the consistency of at-bats he put up, we feel like the strength in his mental approach will handle some of the distractions that will ultimately be thrown his way. I don't want to say he's unflappable, but at the same time he's got a very consistent approach. He really focuses on the things that he can control. I know these are somewhat cliche, but this is is a young guy that seems very polished at a very early stage of his pro career. And because of what we know about the individual, it gives us a lot of confidence and comfort to put him in the position."" - Farrell, John. Boston Red Sox Manager. Bradley to start on Opening Day. Fordin, Spencer. MLB Staff Writer. March 31, 2013.",Left,University of South Carolina
